data;estado;cidade;tipo_local;confirmados;obitos;ultimo_registro;populacao_estimativa;city_ibge_code;confirmados_por_100k;taxa_mortalidade
2021-12-18;SE;Areia Branca;city;2111;49;False;18686;2800506;11297,22787;0,0232
2021-12-18;SE;Barra dos Coqueiros;city;7070;100;False;30930;2800605;22858,0666;0,0141
2021-12-18;SE;Boquim;city;2695;68;False;26899;2800670;10018,95981;0,0252
2021-12-18;SE;Brejo Grande;city;462;13;False;8353;2800704;5530,94697;0,0281
2021-12-18;SE;Campo do Brito;city;2206;29;False;18218;2801009;12108,90328;0,0131
2021-12-18;SE;Canhoba;city;352;7;False;4006;2801108;8786,81977;0,0199
2021-12-18;SE;Canindé de São Francisco;city;2542;48;False;30402;2801207;8361,29202;0,0189
2021-12-18;SE;Capela;city;2882;45;False;34514;2801306;8350,23469;0,0156
2021-12-18;SE;Carira;city;2240;48;False;22239;2801405;10072,39534;0,0214
2021-12-18;SE;Carmópolis;city;1079;40;False;16937;2801504;6370,66777;0,0371
2021-12-18;SE;Cedro de São João;city;1035;20;False;5913;2801603;17503,80518;0,0193
2021-12-18;SE;Cristinápolis;city;616;30;False;18029;2801702;3416,71751;0,0487
2021-12-18;SE;Cumbe;city;299;4;False;3998;2801900;7478,73937;0,0134
2021-12-18;SE;Divina Pastora;city;855;12;False;5215;2802007;16395,01438;0,014
2021-12-18;SE;Estância;city;7721;176;False;69556;2802106;11100,4083;0,0228
2021-12-18;SE;Feira Nova;city;246;7;False;5601;2802205;4392,07284;0,0285
2021-12-18;SE;Frei Paulo;city;1730;36;False;15556;2802304;11121,11083;0,0208
2021-12-18;SE;Gararu;city;676;17;False;11601;2802403;5827,08387;0,0251
2021-12-18;SE;General Maynard;city;377;10;False;3384;2802502;11140,66194;0,0265
2021-12-18;SE;Graccho Cardoso;city;551;7;False;5824;2802601;9460,85165;0,0127
2021-12-18;SE;Ilha das Flores;city;389;18;False;8521;2802700;4565,19188;0,0463
2021-12-18;SE;Indiaroba;city;517;30;False;18149;2802809;2848,6418;0,058
2021-12-18;SE;Itabaiana;city;13243;258;False;96142;2802908;13774,41701;0,0195
2021-12-18;SE;Itabaianinha;city;3022;71;False;42166;2803005;7166,91173;0,0235
2021-12-18;SE;Itabi;city;214;2;False;4886;2803104;4379,86083;0,0093
2021-12-18;SE;Itaporanga d'Ajuda;city;3161;71;False;34709;2803203;9107,148;0,0225
2021-12-18;SE;Japaratuba;city;1497;55;False;18907;2803302;7917,70244;0,0367
2021-12-18;SE;Japoatã;city;433;23;False;13429;2803401;3224,36518;0,0531
2021-12-18;SE;Lagarto;city;7855;222;False;105221;2803500;7465,23983;0,0283
2021-12-18;SE;Laranjeiras;city;1903;56;False;30080;2803609;6326,46277;0,0294
2021-12-18;SE;Macambira;city;672;8;False;6961;2803708;9653,78538;0,0119
2021-12-18;SE;Malhada dos Bois;city;331;7;False;3699;2803807;8948,36442;0,0211
2021-12-18;SE;Malhador;city;1118;30;False;12653;2803906;8835,84921;0,0268
2021-12-18;SE;Maruim;city;1161;42;False;17271;2804003;6722,25117;0,0362
2021-12-18;SE;Moita Bonita;city;1204;14;False;11348;2804102;10609,79908;0,0116
2021-12-18;SE;Monte Alegre de Sergipe;city;892;13;False;15175;2804201;5878,08896;0,0146
2021-12-18;SE;Muribeca;city;316;16;False;7639;2804300;4136,6671;0,0506
2021-12-18;SE;Neópolis;city;1416;42;False;18703;2804409;7570,97792;0,0297
2021-12-18;SE;Nossa Senhora Aparecida;city;833;18;False;8809;2804458;9456,23794;0,0216
2021-12-18;SE;Nossa Senhora da Glória;city;2791;79;False;37324;2804508;7477,7623;0,0283
2021-12-18;SE;Nossa Senhora das Dores;city;2137;50;False;26795;2804607;7975,36854;0,0234
2021-12-18;SE;Nossa Senhora de Lourdes;city;496;12;False;6496;2804706;7635,46798;0,0242
2021-12-18;SE;Nossa Senhora do Socorro;city;18129;580;False;185706;2804805;9762,20478;0,032
2021-12-18;SE;Pacatuba;city;832;25;False;14540;2804904;5722,1458;0,03
2021-12-18;SE;Pedra Mole;city;279;8;False;3285;2805000;8493,15068;0,0287
2021-12-18;SE;Pedrinhas;city;676;18;False;9665;2805109;6994,30936;0,0266
2021-12-18;SE;Pinhão;city;347;20;False;6627;2805208;5236,15512;0,0576
2021-12-18;SE;Pirambu;city;760;28;False;9359;2805307;8120,5257;0,0368
2021-12-18;SE;Poço Redondo;city;1103;32;False;35122;2805406;3140,48175;0,029
2021-12-18;SE;Poço Verde;city;2195;50;False;23867;2805505;9196,79893;0,0228
2021-12-18;SE;Porto da Folha;city;1689;37;False;28693;2805604;5886,45314;0,0219
2021-12-18;SE;Propriá;city;3681;80;False;29692;2805703;12397,27873;0,0217
2021-12-18;SE;Riachão do Dantas;city;1495;35;False;19809;2805802;7547,07456;0,0234
2021-12-18;SE;Riachuelo;city;729;18;False;10284;2805901;7088,68145;0,0247
2021-12-18;SE;Ribeirópolis;city;1798;34;False;18773;2806008;9577,58483;0,0189
2021-12-18;SE;Rosário do Catete;city;886;20;False;11008;2806107;8048,69186;0,0226
2021-12-18;SE;Salgado;city;1692;44;False;20025;2806206;8449,4382;0,026
2021-12-18;SE;Santa Luzia do Itanhy;city;735;13;False;14121;2806305;5205,01381;0,0177
2021-12-18;SE;Santana do São Francisco;city;628;15;False;7844;2806404;8006,11933;0,0239
2021-12-18;SE;Santa Rosa de Lima;city;364;8;False;3923;2806503;9278,61331;0,022
2021-12-18;SE;Santo Amaro das Brotas;city;696;19;False;12151;2806602;5727,92363;0,0273
2021-12-18;SE;São Cristóvão;city;9923;244;False;91093;2806701;10893,26293;0,0246
2021-12-18;SE;São Domingos;city;906;31;False;11207;2806800;8084,23307;0,0342
2021-12-18;SE;São Francisco;city;324;12;False;3781;2806909;8569,1616;0,037
2021-12-18;SE;São Miguel do Aleixo;city;457;5;False;3947;2807006;11578,41399;0,0109
2021-12-18;SE;Simão Dias;city;3375;88;False;40606;2807105;8311,57957;0,0261
2021-12-18;SE;Siriri;city;847;12;False;8970;2807204;9442,5864;0,0142
2021-12-18;SE;Telha;city;406;10;False;3249;2807303;12496,15266;0,0246
2021-12-18;SE;Tobias Barreto;city;4752;98;False;52530;2807402;9046,25928;0,0206
2021-12-18;SE;Tomar do Geru;city;1095;27;False;13535;2807501;8090,13668;0,0247
2021-12-18;SE;Umbaúba;city;2136;41;False;25550;2807600;8360,07828;0,0192
2021-12-18;SE;;state;278429;6055;False;2318822;28;12007,34683;0,0217
2021-12-17;SE;;state;278428;6054;False;2318822;28;12007,30371;0,0217
2021-12-16;SE;;state;278417;6054;False;2318822;28;12006,82933;0,0217
2021-12-15;SE;;state;278408;6054;False;2318822;28;12006,4412;0,0217
2021-12-14;SE;;state;278405;6053;False;2318822;28;12006,31183;0,0217
2021-12-13;SE;;state;278402;6052;False;2318822;28;12006,18245;0,0217
2021-12-12;SE;;state;278395;6051;False;2318822;28;12005,88057;0,0217
2021-12-11;SE;Amparo de São Francisco;city;256;5;False;2380;2800100;10756,30252;0,0195
2021-12-11;SE;Aquidabã;city;2409;40;False;21681;2800209;11111,11111;0,0166
2021-12-11;SE;Aracaju;city;128175;2433;False;664908;2800308;19277,103;0,019
2021-12-11;SE;Arauá;city;1292;22;False;9947;2800407;12988,84086;0,017
2021-12-11;SE;Areia Branca;city;2111;49;False;18686;2800506;11297,22787;0,0232
2021-12-11;SE;Barra dos Coqueiros;city;7069;100;False;30930;2800605;22854,83349;0,0141
2021-12-11;SE;Boquim;city;2693;68;False;26899;2800670;10011,52459;0,0253
2021-12-11;SE;Brejo Grande;city;462;13;False;8353;2800704;5530,94697;0,0281
2021-12-11;SE;Campo do Brito;city;2206;29;False;18218;2801009;12108,90328;0,0131
2021-12-11;SE;Canhoba;city;352;7;False;4006;2801108;8786,81977;0,0199
2021-12-11;SE;Canindé de São Francisco;city;2542;48;False;30402;2801207;8361,29202;0,0189
2021-12-11;SE;Capela;city;2882;45;False;34514;2801306;8350,23469;0,0156
2021-12-11;SE;Carira;city;2240;48;False;22239;2801405;10072,39534;0,0214
2021-12-11;SE;Carmópolis;city;1079;40;False;16937;2801504;6370,66777;0,0371
2021-12-11;SE;Cedro de São João;city;1035;20;False;5913;2801603;17503,80518;0,0193
2021-12-11;SE;Cristinápolis;city;615;30;False;18029;2801702;3411,17089;0,0488
2021-12-11;SE;Cumbe;city;299;4;False;3998;2801900;7478,73937;0,0134
2021-12-11;SE;Divina Pastora;city;855;12;False;5215;2802007;16395,01438;0,014
2021-12-11;SE;Estância;city;7721;176;False;69556;2802106;11100,4083;0,0228
2021-12-11;SE;Feira Nova;city;246;7;False;5601;2802205;4392,07284;0,0285
2021-12-11;SE;Frei Paulo;city;1730;36;False;15556;2802304;11121,11083;0,0208
2021-12-11;SE;Gararu;city;676;17;False;11601;2802403;5827,08387;0,0251
2021-12-11;SE;General Maynard;city;377;10;False;3384;2802502;11140,66194;0,0265
2021-12-11;SE;Graccho Cardoso;city;551;7;False;5824;2802601;9460,85165;0,0127
2021-12-11;SE;Ilha das Flores;city;389;18;False;8521;2802700;4565,19188;0,0463
2021-12-11;SE;Indiaroba;city;517;30;False;18149;2802809;2848,6418;0,058
2021-12-11;SE;Itabaiana;city;13242;258;False;96142;2802908;13773,37688;0,0195
2021-12-11;SE;Itabaianinha;city;3008;71;False;42166;2803005;7133,70962;0,0236
2021-12-11;SE;Itabi;city;214;2;False;4886;2803104;4379,86083;0,0093
2021-12-11;SE;Itaporanga d'Ajuda;city;3161;71;False;34709;2803203;9107,148;0,0225
2021-12-11;SE;Japaratuba;city;1496;55;False;18907;2803302;7912,41339;0,0368
2021-12-11;SE;Japoatã;city;433;23;False;13429;2803401;3224,36518;0,0531
2021-12-11;SE;Lagarto;city;7854;222;False;105221;2803500;7464,28945;0,0283
2021-12-11;SE;Laranjeiras;city;1903;56;False;30080;2803609;6326,46277;0,0294
2021-12-11;SE;Macambira;city;672;8;False;6961;2803708;9653,78538;0,0119
2021-12-11;SE;Malhada dos Bois;city;331;7;False;3699;2803807;8948,36442;0,0211
2021-12-11;SE;Malhador;city;1118;30;False;12653;2803906;8835,84921;0,0268
2021-12-11;SE;Maruim;city;1161;41;False;17271;2804003;6722,25117;0,0353
2021-12-11;SE;Moita Bonita;city;1204;13;False;11348;2804102;10609,79908;0,0108
2021-12-11;SE;Monte Alegre de Sergipe;city;892;13;False;15175;2804201;5878,08896;0,0146
2021-12-11;SE;Muribeca;city;316;16;False;7639;2804300;4136,6671;0,0506
2021-12-11;SE;Neópolis;city;1416;42;False;18703;2804409;7570,97792;0,0297
2021-12-11;SE;Nossa Senhora Aparecida;city;833;18;False;8809;2804458;9456,23794;0,0216
2021-12-11;SE;Nossa Senhora da Glória;city;2791;79;False;37324;2804508;7477,7623;0,0283
2021-12-11;SE;Nossa Senhora das Dores;city;2137;50;False;26795;2804607;7975,36854;0,0234
2021-12-11;SE;Nossa Senhora de Lourdes;city;496;12;False;6496;2804706;7635,46798;0,0242
2021-12-11;SE;Nossa Senhora do Socorro;city;18126;580;False;185706;2804805;9760,58932;0,032
2021-12-11;SE;Pacatuba;city;832;25;False;14540;2804904;5722,1458;0,03
2021-12-11;SE;Pedra Mole;city;279;8;False;3285;2805000;8493,15068;0,0287
2021-12-11;SE;Pedrinhas;city;676;17;False;9665;2805109;6994,30936;0,0251
2021-12-11;SE;Pinhão;city;347;20;False;6627;2805208;5236,15512;0,0576
2021-12-11;SE;Pirambu;city;760;28;False;9359;2805307;8120,5257;0,0368
2021-12-11;SE;Poço Redondo;city;1103;32;False;35122;2805406;3140,48175;0,029
2021-12-11;SE;Poço Verde;city;2195;50;False;23867;2805505;9196,79893;0,0228
2021-12-11;SE;Porto da Folha;city;1689;37;False;28693;2805604;5886,45314;0,0219
2021-12-11;SE;Propriá;city;3681;80;False;29692;2805703;12397,27873;0,0217
2021-12-11;SE;Riachão do Dantas;city;1495;35;False;19809;2805802;7547,07456;0,0234
2021-12-11;SE;Riachuelo;city;729;18;False;10284;2805901;7088,68145;0,0247
2021-12-11;SE;Ribeirópolis;city;1798;34;False;18773;2806008;9577,58483;0,0189
2021-12-11;SE;Rosário do Catete;city;886;20;False;11008;2806107;8048,69186;0,0226
2021-12-11;SE;Salgado;city;1692;44;False;20025;2806206;8449,4382;0,026
2021-12-11;SE;Santa Luzia do Itanhy;city;735;13;False;14121;2806305;5205,01381;0,0177
2021-12-11;SE;Santana do São Francisco;city;628;15;False;7844;2806404;8006,11933;0,0239
2021-12-11;SE;Santa Rosa de Lima;city;364;8;False;3923;2806503;9278,61331;0,022
2021-12-11;SE;Santo Amaro das Brotas;city;696;19;False;12151;2806602;5727,92363;0,0273
2021-12-11;SE;São Cristóvão;city;9923;243;False;91093;2806701;10893,26293;0,0245
2021-12-11;SE;São Domingos;city;906;31;False;11207;2806800;8084,23307;0,0342
2021-12-11;SE;São Francisco;city;324;12;False;3781;2806909;8569,1616;0,037
2021-12-11;SE;São Miguel do Aleixo;city;457;5;False;3947;2807006;11578,41399;0,0109
2021-12-11;SE;Simão Dias;city;3375;88;False;40606;2807105;8311,57957;0,0261
2021-12-11;SE;Siriri;city;847;12;False;8970;2807204;9442,5864;0,0142
2021-12-11;SE;Telha;city;406;10;False;3249;2807303;12496,15266;0,0246
2021-12-11;SE;Tobias Barreto;city;4752;98;False;52530;2807402;9046,25928;0,0206
2021-12-11;SE;Tomar do Geru;city;1095;27;False;13535;2807501;8090,13668;0,0247
2021-12-11;SE;Umbaúba;city;2135;41;False;25550;2807600;8356,16438;0,0192
2021-12-11;SE;;state;278388;6051;False;2318822;28;12005,57869;0,0217
2021-12-10;SE;;state;278374;6050;False;2318822;28;12004,97494;0,0217
2021-12-09;SE;;state;278347;6049;False;2318822;28;12003,81056;0,0217
2021-12-08;SE;;state;278341;6048;False;2318822;28;12003,5518;0,0217
2021-12-07;SE;;state;278329;6048;False;2318822;28;12003,0343;0,0217
2021-12-06;SE;;state;278322;6047;False;2318822;28;12002,73242;0,0217
2021-12-05;SE;;state;278315;6047;False;2318822;28;12002,43054;0,0217
2021-12-04;SE;;state;278307;6047;False;2318822;28;12002,08554;0,0217
2021-12-03;SE;;state;278292;6046;False;2318822;28;12001,43866;0,0217
2021-12-02;SE;;state;278278;6045;False;2318822;28;12000,83491;0,0217
2021-12-01;SE;;state;278266;6044;False;2318822;28;12000,3174;0,0217
2021-11-30;SE;;state;278225;6043;False;2318822;28;11998,54926;0,0217
2021-11-29;SE;;state;278213;6043;False;2318822;28;11998,03176;0,0217
2021-11-28;SE;;state;278195;6043;False;2318822;28;11997,2555;0,0217
2021-11-27;SE;Amparo de São Francisco;city;256;5;False;2380;2800100;10756,30252;0,0195
2021-11-27;SE;Aquidabã;city;2409;40;False;21681;2800209;11111,11111;0,0166
2021-11-27;SE;Aracaju;city;128133;2432;False;664908;2800308;19270,78633;0,019
2021-11-27;SE;Arauá;city;1292;22;False;9947;2800407;12988,84086;0,017
2021-11-27;SE;Areia Branca;city;2110;49;False;18686;2800506;11291,87627;0,0232
2021-11-27;SE;Barra dos Coqueiros;city;7068;100;False;30930;2800605;22851,60039;0,0141
2021-11-27;SE;Boquim;city;2693;68;False;26899;2800670;10011,52459;0,0253
2021-11-27;SE;Brejo Grande;city;462;13;False;8353;2800704;5530,94697;0,0281
2021-11-27;SE;Campo do Brito;city;2205;29;False;18218;2801009;12103,41421;0,0132
2021-11-27;SE;Canhoba;city;352;7;False;4006;2801108;8786,81977;0,0199
2021-11-27;SE;Canindé de São Francisco;city;2541;48;False;30402;2801207;8358,00276;0,0189
2021-11-27;SE;Capela;city;2880;45;False;34514;2801306;8344,43994;0,0156
2021-11-27;SE;Carira;city;2240;48;False;22239;2801405;10072,39534;0,0214
2021-11-27;SE;Carmópolis;city;1079;40;False;16937;2801504;6370,66777;0,0371
2021-11-27;SE;Cedro de São João;city;1035;20;False;5913;2801603;17503,80518;0,0193
2021-11-27;SE;Cristinápolis;city;609;30;False;18029;2801702;3377,89118;0,0493
2021-11-27;SE;Cumbe;city;299;4;False;3998;2801900;7478,73937;0,0134
2021-11-27;SE;Divina Pastora;city;855;12;False;5215;2802007;16395,01438;0,014
2021-11-27;SE;Estância;city;7713;176;False;69556;2802106;11088,90678;0,0228
2021-11-27;SE;Feira Nova;city;246;7;False;5601;2802205;4392,07284;0,0285
2021-11-27;SE;Frei Paulo;city;1726;36;False;15556;2802304;11095,39727;0,0209
2021-11-27;SE;Gararu;city;676;16;False;11601;2802403;5827,08387;0,0237
2021-11-27;SE;General Maynard;city;377;10;False;3384;2802502;11140,66194;0,0265
2021-11-27;SE;Graccho Cardoso;city;550;7;False;5824;2802601;9443,68132;0,0127
2021-11-27;SE;Ilha das Flores;city;389;18;False;8521;2802700;4565,19188;0,0463
2021-11-27;SE;Indiaroba;city;517;30;False;18149;2802809;2848,6418;0,058
2021-11-27;SE;Itabaiana;city;13227;257;False;96142;2802908;13757,77496;0,0194
2021-11-27;SE;Itabaianinha;city;2991;71;False;42166;2803005;7093,39278;0,0237
2021-11-27;SE;Itabi;city;214;2;False;4886;2803104;4379,86083;0,0093
2021-11-27;SE;Itaporanga d'Ajuda;city;3160;71;False;34709;2803203;9104,2669;0,0225
2021-11-27;SE;Japaratuba;city;1495;55;False;18907;2803302;7907,12435;0,0368
2021-11-27;SE;Japoatã;city;433;23;False;13429;2803401;3224,36518;0,0531
2021-11-27;SE;Lagarto;city;7795;221;False;105221;2803500;7408,21699;0,0284
2021-11-27;SE;Laranjeiras;city;1902;56;False;30080;2803609;6323,1383;0,0294
2021-11-27;SE;Macambira;city;671;8;False;6961;2803708;9639,41962;0,0119
2021-11-27;SE;Malhada dos Bois;city;331;7;False;3699;2803807;8948,36442;0,0211
2021-11-27;SE;Malhador;city;1118;30;False;12653;2803906;8835,84921;0,0268
2021-11-27;SE;Maruim;city;1161;41;False;17271;2804003;6722,25117;0,0353
2021-11-27;SE;Moita Bonita;city;1202;13;False;11348;2804102;10592,17483;0,0108
2021-11-27;SE;Monte Alegre de Sergipe;city;892;13;False;15175;2804201;5878,08896;0,0146
2021-11-27;SE;Muribeca;city;316;16;False;7639;2804300;4136,6671;0,0506
2021-11-27;SE;Neópolis;city;1416;41;False;18703;2804409;7570,97792;0,029
2021-11-27;SE;Nossa Senhora Aparecida;city;833;18;False;8809;2804458;9456,23794;0,0216
2021-11-27;SE;Nossa Senhora da Glória;city;2791;79;False;37324;2804508;7477,7623;0,0283
2021-11-27;SE;Nossa Senhora das Dores;city;2136;50;False;26795;2804607;7971,6365;0,0234
2021-11-27;SE;Nossa Senhora de Lourdes;city;496;12;False;6496;2804706;7635,46798;0,0242
2021-11-27;SE;Nossa Senhora do Socorro;city;18120;578;False;185706;2804805;9757,35841;0,0319
2021-11-27;SE;Pacatuba;city;832;25;False;14540;2804904;5722,1458;0,03
2021-11-27;SE;Pedra Mole;city;279;8;False;3285;2805000;8493,15068;0,0287
2021-11-27;SE;Pedrinhas;city;675;17;False;9665;2805109;6983,96275;0,0252
2021-11-27;SE;Pinhão;city;347;20;False;6627;2805208;5236,15512;0,0576
2021-11-27;SE;Pirambu;city;760;28;False;9359;2805307;8120,5257;0,0368
2021-11-27;SE;Poço Redondo;city;1103;32;False;35122;2805406;3140,48175;0,029
2021-11-27;SE;Poço Verde;city;2195;50;False;23867;2805505;9196,79893;0,0228
2021-11-27;SE;Porto da Folha;city;1688;37;False;28693;2805604;5882,96797;0,0219
2021-11-27;SE;Propriá;city;3680;80;False;29692;2805703;12393,91082;0,0217
2021-11-27;SE;Riachão do Dantas;city;1495;35;False;19809;2805802;7547,07456;0,0234
2021-11-27;SE;Riachuelo;city;729;18;False;10284;2805901;7088,68145;0,0247
2021-11-27;SE;Ribeirópolis;city;1794;34;False;18773;2806008;9556,27763;0,019
2021-11-27;SE;Rosário do Catete;city;886;20;False;11008;2806107;8048,69186;0,0226
2021-11-27;SE;Salgado;city;1690;44;False;20025;2806206;8439,45069;0,026
2021-11-27;SE;Santa Luzia do Itanhy;city;735;13;False;14121;2806305;5205,01381;0,0177
2021-11-27;SE;Santana do São Francisco;city;628;15;False;7844;2806404;8006,11933;0,0239
2021-11-27;SE;Santa Rosa de Lima;city;364;8;False;3923;2806503;9278,61331;0,022
2021-11-27;SE;Santo Amaro das Brotas;city;693;19;False;12151;2806602;5703,2343;0,0274
2021-11-27;SE;São Cristóvão;city;9916;242;False;91093;2806701;10885,57847;0,0244
2021-11-27;SE;São Domingos;city;906;31;False;11207;2806800;8084,23307;0,0342
2021-11-27;SE;São Francisco;city;324;12;False;3781;2806909;8569,1616;0,037
2021-11-27;SE;São Miguel do Aleixo;city;457;5;False;3947;2807006;11578,41399;0,0109
2021-11-27;SE;Simão Dias;city;3368;88;False;40606;2807105;8294,34074;0,0261
2021-11-27;SE;Siriri;city;845;12;False;8970;2807204;9420,28986;0,0142
2021-11-27;SE;Telha;city;406;10;False;3249;2807303;12496,15266;0,0246
2021-11-27;SE;Tobias Barreto;city;4752;98;False;52530;2807402;9046,25928;0,0206
2021-11-27;SE;Tomar do Geru;city;1093;27;False;13535;2807501;8075,36018;0,0247
2021-11-27;SE;Umbaúba;city;2135;41;False;25550;2807600;8356,16438;0,0192
2021-11-27;SE;;state;278187;6043;False;2318822;28;11996,9105;0,0217
2021-11-26;SE;;state;278179;6042;False;2318822;28;11996,5655;0,0217
2021-11-25;SE;;state;278174;6041;False;2318822;28;11996,34987;0,0217
2021-11-24;SE;;state;278167;6040;False;2318822;28;11996,04799;0,0217
2021-11-23;SE;;state;278158;6040;False;2318822;28;11995,65987;0,0217
2021-11-22;SE;;state;278149;6040;False;2318822;28;11995,27174;0,0217
2021-11-21;SE;;state;278691;6040;False;2318822;28;12018,64567;0,0217
2021-11-20;SE;;state;278686;6040;False;2318822;28;12018,43005;0,0217
2021-11-19;SE;;state;278676;6039;False;2318822;28;12017,99879;0,0217
2021-11-18;SE;;state;278667;6038;False;2318822;28;12017,61067;0,0217
2021-11-17;SE;;state;278657;6037;False;2318822;28;12017,17941;0,0217
2021-11-16;SE;;state;278643;6036;False;2318822;28;12016,57566;0,0217
2021-11-15;SE;;state;278631;6035;False;2318822;28;12016,05815;0,0217
2021-11-14;SE;;state;278624;6035;False;2318822;28;12015,75628;0,0217
2021-11-13;SE;Amparo de São Francisco;city;256;5;False;2380;2800100;10756,30252;0,0195
2021-11-13;SE;Aquidabã;city;2409;40;False;21681;2800209;11111,11111;0,0166
2021-11-13;SE;Aracaju;city;128109;2429;False;664908;2800308;19267,17681;0,019
2021-11-13;SE;Arauá;city;1292;22;False;9947;2800407;12988,84086;0,017
2021-11-13;SE;Areia Branca;city;2109;48;False;18686;2800506;11286,52467;0,0228
2021-11-13;SE;Barra dos Coqueiros;city;7068;99;False;30930;2800605;22851,60039;0,014
2021-11-13;SE;Boquim;city;2691;68;False;26899;2800670;10004,08937;0,0253
2021-11-13;SE;Brejo Grande;city;462;13;False;8353;2800704;5530,94697;0,0281
2021-11-13;SE;Campo do Brito;city;2205;29;False;18218;2801009;12103,41421;0,0132
